player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Tyus Jones,jonesty01,2021,RS,MEM,2573,1222,.6179449593817632,-.0503180744213731,.5676268849603902,-4.185792727622886,-.2650449615281779,-4.450837689151063,-.3436538165146988,-.1085230271413847,-.4521768436560835,1.413913102426805,1.413913102426805,0,.0562536086214909,-.5780450937909111,-.5217914851694202,-1.317899867514612
DeAndre Jordan,jordade01,2021,RS,BRK,2623,1246,-3.230958970168334,-.0635123394963604,-3.294471309664694,-1.164385427393393,-3.163077257851887,-4.32746268524528,-3.044492792507126,-.6982526956075472,-3.742745488114673,-.6297125494785011,-.6297125494785011,0,-2.775581877890911,-1.293593271318066,-4.069175149208977,-.2215840212109264
Cory Joseph,josepco01,2021,RS,DET,1044,502,.8040984145089347,3.951956155273623,4.756054569782558,1.726402257088836,-.3872104044602515,1.339191852628585,1.099044696473723,3.305825638805711,4.404870335279433,1.82883364420711,1.82883364420711,0,-.1867492118309551,3.220205670402546,3.033456458571591,-.2024810933338697
Cory Joseph,josepco01,2021,RS,SAC,1993,944,-1.753788424333066,-.6480356127784158,-2.401824037111482,-3.071633791534821,-3.234740593651138,-6.306374385185959,-2.121116225997136,-1.163507421177651,-3.284623647174787,-.2562959316313644,-.2562959316313644,0,-2.42796828516243,-.7576910314567293,-3.18565931661916,-.4683181043226965
Mfiondu Kabengele,kabenmf01,2021,RS,LAC,196,94,-8.982851572032491,.014821359230181,-8.96803021280231,-14.8130322995423,9.680168110975128,-5.132864188567174,-10.83505641035518,1.98345420911704,-8.851602201238137,-.2939640715570443,-.2939640715570443,0,-8.537132541209852,.5442586762248499,-7.992873864985002,.4618941035460347
Mfiondu Kabengele,kabenmf01,2021,RS,CLE,404,186,-1.963893003937786,.9368102529878661,-1.02708275094992,-5.120859283581261,-1.8495947781668,-6.970454061748061,-2.666095041079598,.4627210320632572,-2.203374009016341,.0522974961228091,.0522974961228091,0,-2.514722901183711,-.6731299862428786,-3.187852887426589,.825785012331858
Frank Kaminsky,kaminfr01,2021,PO,PHO,145,68,-2.615047745831079,.0129734134363252,-2.602074332394753,-5.574114273023572,-2.757438411936249,-8.331552684959821,-3.461973643554492,-.6625049824242488,-4.124478625978741,-.0490992660556908,0,-.0490992660556908,-1.415957603357175,-1.333816244161883,-2.749773847519059,-.1630937014314554
Frank Kaminsky,kaminfr01,2021,RS,PHO,1484,715,-.4813496294083279,-.5192917586695243,-1.000641388077852,-.1274484139060391,-.6384477397733339,-.765896153679373,-.4943851248410467,-.5967402779166993,-1.091125402757746,.6023741171983549,.6023741171983549,0,-.5460848141696917,-.4058322477240877,-.9519170618937793,-.462497393408597
Enes Kanter,kanteen01,2021,PO,POR,109,56,-7.592330221165496,-18.87649735138255,-26.46882757254805,-9.977784392531957,-28.73067669751376,-38.70846109004572,-8.567316334657233,-21.89614077693315,-30.46345711159038,-.7989002018625152,0,-.7989002018625152,-10.39221341795566,-17.45311329764699,-27.84532671560265,-2.130425397946115
Enes Kanter,kanteen01,2021,RS,POR,3618,1758,2.269674780040206,-1.775181460022416,.4944933200177899,4.545484412759099,-3.596265207866546,.949219204892553,2.818398209976006,-2.223362113764833,.5950360962111731,2.966182113628627,2.966182113628627,0,2.184386519460675,-1.609419957838895,.5749665616217794,-1.147205496291343
Luke Kennard,kennalu01,2021,PO,LAC,436,219,1.781134975986118,-1.467263395073536,.3138715809125818,-.8595647048206133,4.161783676428379,3.302218971607766,1.236327612674287,-.4190097275651633,.817317885109124,.408365719490966,0,.408365719490966,1.767720179224326,-1.224593119577595,.5431270596467306,-.6499652437090155
Luke Kennard,kennalu01,2021,RS,LAC,2541,1232,.3964318468049859,-3.507364073779323,-3.110932226974337,.8496563619225934,-6.015179200197286,-5.165522838274692,.4533822101898642,-4.269597517315475,-3.816215307125611,-.6676109613687453,-.6676109613687453,0,.2224882221512718,-3.914670081319473,-3.692181859168201,-.3881463060025374
Louis King,kinglo02,2021,RS,SAC,183,85,6.004665054620379,2.308297507482461,8.31296256210284,-6.975610844388664,8.423499581666716,1.447888737278052,3.650752573954636,3.79252927065001,7.443281844604646,.4435087619719625,.4435087619719625,0,5.070022390385084,3.323147874658089,8.393170265043173,.3327503767870598
Maxi Kleber,klebima01,2021,PO,DAL,363,187,-1.487711232955258,-2.644475416478775,-4.132186649434033,-7.451064522466528,-5.900274597283323,-13.35133911974985,-2.930865836055709,-3.439089847462999,-6.369955683518707,-.3505066619954442,0,-.3505066619954442,-4.170905185386525,-2.66725393041855,-6.838159115805075,-1.568121758047378
Maxi Kleber,klebima01,2021,RS,DAL,2797,1341,-1.590308201115443,1.116478227160096,-.4738299739553478,.4873559327879191,3.18049593384324,3.667851866631159,-1.273721240496066,1.619481286052255,.3457600455561896,2.112050884271228,2.112050884271228,0,-1.396745937811244,1.457266414249207,.0605204764379625,-.2860758968773265
Nathan Knight,knighna01,2021,PO,ATL,31,14,-3.995270975370626,-5.949793186886257,-9.945064162256884,-21.16479593345637,14.32328814753444,-6.841507785921934,-7.813102618683117,-2.119485573052592,-9.932588191735709,-.0524408305686714,0,-.0524408305686714,-2.558247164857909,-2.878747097880638,-5.436994262738548,-.874681687939197
Nathan Knight,knighna01,2021,RS,ATL,584,279,-1.973305933595346,2.915513374855836,.9422074412604897,-3.870836370388314,.8440706997273029,-3.026765670661011,-2.527333903183177,2.647635877253371,.1203019740701934,.4068171374879807,.4068171374879807,0,-2.813777209660925,-.000517725900382,-2.814294935561307,-.4345487058061104
Kevin Knox II,knoxke01,2021,PO,NYK,10,4,9.524256815554558,20.13478748358376,29.65904429913832,-1.250918285194659,57.2117927240317,55.96087443883705,7.956074247588645,29.10631760515679,37.06239185274544,.0843289547790784,0,.0843289547790784,2.68879495542059,19.23373845739502,21.92253341281561,.6225042170466921
Kevin Knox II,knoxke01,2021,RS,NYK,961,464,-2.452836025712198,-.9796916557539188,-3.432527681466117,-4.815503336677664,1.419789928855311,-3.395713407822353,-3.071056611530271,-.5592885996413106,-3.630345211171582,-.2079256531854528,-.2079256531854528,0,-3.097556913258118,-1.880814798843907,-4.978371712102025,-.2330199458412735
John Konchar,konchjo01,2021,PO,MEM,6,3,-18.5908905755826,18.61952568722664,.0286351116440429,-27.36227540311154,56.90655740800865,29.54428200489711,-21.65727070010831,27.83713818738633,6.179867487278013,.0141726000016544,0,.0141726000016544,-13.72677129106267,17.30909275870097,3.5823214676383,.5281840355007212
John Konchar,konchjo01,2021,RS,MEM,1208,575,1.165780116177266,1.219162431757884,2.384942547935149,1.232613394319427,.0922725851147882,1.324885979434215,1.26281200569265,1.043860193880933,2.306672199573582,1.480337270826541,1.480337270826541,0,1.400286279254781,.7100270448551326,2.110313324109913,-.2119224154444079
Furkan Korkmaz,korkmfu01,2021,PO,PHI,422,195,-.0169340643667089,1.353775690833592,1.336841626466883,-8.006285378885048,8.199652323102823,.1933669442177752,-1.730571730990705,2.826823509773954,1.096251778783249,.3977929678467071,0,.3977929678467071,-2.887556861963106,1.20693683471296,-1.680620027250146,.7786147330768557
Furkan Korkmaz,korkmfu01,2021,RS,PHI,2239,1062,1.126416142175047,.8329377372810781,1.959353879456125,.9271254164035216,2.773702008381648,3.70082742478517,1.131482527245733,1.240554762582696,2.372037289828429,2.78387789414441,2.78387789414441,0,1.181690659158423,.927817529293958,2.109508188452381,.3126171934443946
Luke Kornet,kornelu01,2021,PO,BOS,13,5,-3.430136896049597,-1.026703941589043,-4.45684083763864,-16.53061939770574,10.24385343697651,-6.286765960729229,-6.375527564680115,1.442088050980132,-4.933439513699983,-.0058752694110759,0,-.0058752694110759,-6.006188788809373,-3.914543883053486,-9.92073267186286,2.230544702098446
Luke Kornet,kornelu01,2021,RS,BOS,533,254,-3.736790174287546,3.914961678951017,.1781715046634709,-.753343418799556,3.619731244312021,2.866387825512465,-3.368370106717054,4.089613102508982,.7212429957919273,.4481497879208053,.4481497879208053,0,-2.589009351953616,3.07204704792255,.483037695968934,-.379663241636136
Luke Kornet,kornelu01,2021,RS,CHI,209,94,-3.558555677914407,1.417957991354181,-2.140597686560227,-7.599530921125679,5.976570348669784,-1.622960572455895,-4.575882059604656,2.436586051562245,-2.139296008042411,.0291780736733971,.0291780736733971,0,-2.485156677830904,.988170543300232,-1.496986134530672,-.381159129372956
Rodions Kurucs,kurucro01,2021,RS,HOU,174,75,-9.486525931953452,2.230324443804399,-7.256201488149053,-8.919015826120798,9.299335222068327,.3803193959475291,-9.898705553037507,3.913434388275228,-5.985271164762279,-.1272374937631344,-.1272374937631344,0,-7.088852330986152,.96159867569854,-6.127253655287611,2.805728024173294
